0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.833000000000001028e-04,1.250599999999999932e-03,1.770397999999999972e-01,1.028599999999999957e-03,7.414999999999999369e-02,7.676600000000000090e-02,4.862509999999999749e-02,7.020999999999999897e-04
-5.546000000000000365e-04,1.467200000000000101e-03,1.769493000000000038e-01,1.218700000000000078e-03,7.412820000000000520e-02,7.683729999999999727e-02,4.867040000000000255e-02,5.969000000000000347e-04
-9.005999999999999900e-04,1.652700000000000002e-03,1.767800999999999956e-01,9.047000000000000354e-04,7.410629999999999995e-02,7.682410000000000627e-02,4.862169999999999687e-02,6.595999999999999867e-04
-9.952999999999999608e-04,1.707600000000000090e-03,1.769582000000000099e-01,9.600999999999999725e-04,7.406350000000000433e-02,7.680620000000000502e-02,4.866390000000000299e-02,6.631999999999999658e-04
-1.019600000000000064e-03,1.760599999999999969e-03,1.769557999999999964e-01,1.036299999999999982e-03,7.443690000000000029e-02,7.671890000000000653e-02,4.858950000000000075e-02,6.528999999999999864e-04
-1.063300000000000096e-03,1.679600000000000060e-03,1.768511999999999862e-01,1.016600000000000099e-03,7.411009999999999820e-02,7.664790000000000492e-02,4.868619999999999892e-02,7.027999999999999525e-04
-1.034999999999999896e-03,1.726399999999999896e-03,1.768151000000000028e-01,9.577999999999999708e-04,7.407060000000000033e-02,7.679089999999999527e-02,4.865440000000000043e-02,6.524999999999999767e-04
-9.772999999999999569e-04,1.674900000000000000e-03,1.767382000000000120e-01,1.021500000000000056e-03,7.414419999999999344e-02,7.668279999999999541e-02,4.865629999999999955e-02,6.811000000000000214e-04
-1.063300000000000096e-03,1.644599999999999968e-03,1.769149000000000138e-01,8.270999999999999923e-04,7.410990000000000633e-02,7.675450000000000328e-02,4.844919999999999782e-02,6.520999999999999670e-04
-8.685000000000000228e-04,1.662899999999999925e-03,1.768576000000000037e-01,9.665999999999999679e-04,7.408030000000000170e-02,7.674759999999999915e-02,4.845590000000000314e-02,6.811999999999999696e-04
-9.968999999999999997e-04,1.599500000000000010e-03,1.768155999999999894e-01,1.173500000000000064e-03,7.409290000000000320e-02,7.674720000000000153e-02,4.832960000000000034e-02,6.740000000000000114e-04
-1.148300000000000102e-03,1.961500000000000136e-03,1.766088000000000102e-01,8.555000000000000321e-04,7.417930000000000357e-02,7.672439999999999816e-02,4.878070000000000322e-02,6.725999999999999774e-04
-9.902999999999999477e-04,1.785700000000000091e-03,1.768179000000000001e-01,9.623999999999999742e-04,7.404189999999999383e-02,7.672479999999999578e-02,4.867960000000000342e-02,6.365999999999999697e-04
-1.088699999999999954e-03,1.540799999999999939e-03,1.768505999999999967e-01,1.066300000000000060e-03,7.403410000000000546e-02,7.667889999999999429e-02,4.863660000000000205e-02,6.765999999999999662e-04
-9.426000000000000351e-04,1.718799999999999929e-03,1.767827999999999899e-01,1.042299999999999911e-03,7.405209999999999571e-02,7.667240000000000166e-02,4.852630000000000138e-02,6.220999999999999967e-04
-8.388000000000000057e-04,1.736700000000000093e-03,1.765336000000000127e-01,1.014300000000000097e-03,7.397349999999999759e-02,7.668039999999999579e-02,4.878110000000000085e-02,6.001999999999999523e-04
-9.592000000000000049e-04,1.557400000000000017e-03,1.768456999999999946e-01,1.053600000000000023e-03,7.424139999999999906e-02,7.667809999999999904e-02,4.867640000000000161e-02,6.514999999999999524e-04
-1.017099999999999949e-03,1.618700000000000043e-03,1.767827999999999899e-01,1.082300000000000016e-03,7.413379999999999970e-02,7.662439999999999529e-02,4.838719999999999827e-02,6.568999999999999753e-04
-8.149000000000000210e-04,1.681699999999999948e-03,1.769483000000000028e-01,1.171100000000000006e-03,7.388300000000000423e-02,7.667160000000000641e-02,4.858900000000000025e-02,7.219999999999999855e-04
-9.317000000000000412e-04,1.689699999999999926e-03,1.765704999999999913e-01,1.039900000000000069e-03,7.428700000000000581e-02,7.692160000000000664e-02,4.862410000000000343e-02,6.805000000000000068e-04
-1.161499999999999989e-03,1.675700000000000019e-03,1.767636999999999958e-01,8.907999999999999686e-04,7.389199999999999935e-02,7.666470000000000229e-02,4.853709999999999969e-02,6.583000000000000093e-04
-1.056199999999999977e-03,1.680700000000000032e-03,1.767160000000000120e-01,9.728999999999999584e-04,7.406949999999999645e-02,7.671920000000000128e-02,4.862690000000000068e-02,6.449999999999999570e-04
-8.497999999999999478e-04,1.682899999999999978e-03,1.766708999999999918e-01,9.326999999999999571e-04,7.400289999999999646e-02,7.666100000000000692e-02,4.853659999999999919e-02,6.361999999999999600e-04
-9.317999999999999894e-04,1.719500000000000108e-03,1.766380999999999923e-01,8.752999999999999713e-04,7.400170000000000359e-02,7.674380000000000090e-02,4.858149999999999968e-02,6.625999999999999512e-04
-9.338000000000000380e-04,1.825900000000000092e-03,1.767108000000000012e-01,8.794000000000000167e-04,7.399390000000000134e-02,7.666040000000000354e-02,4.858719999999999706e-02,6.740999999999999596e-04
-8.834000000000000056e-04,1.653799999999999975e-03,1.769017999999999979e-01,9.499999999999999981e-04,7.407139999999999558e-02,7.667440000000000366e-02,4.857449999999999962e-02,6.005000000000000138e-04
-8.333000000000000346e-04,1.625200000000000039e-03,1.766179999999999972e-01,9.701999999999999470e-04,7.408950000000000258e-02,7.659829999999999417e-02,4.852449999999999819e-02,6.828000000000000085e-04
-1.154199999999999974e-03,1.853000000000000046e-03,1.766944000000000015e-01,1.004700000000000081e-03,7.407740000000000158e-02,7.680309999999999915e-02,4.856300000000000200e-02,6.612999999999999738e-04
-9.510999999999999706e-04,1.752199999999999981e-03,1.768386000000000124e-01,1.090700000000000003e-03,7.406840000000000646e-02,7.671029999999999516e-02,4.859580000000000150e-02,6.254000000000000227e-04
-1.034200000000000093e-03,1.714599999999999935e-03,1.767767000000000088e-01,1.021100000000000046e-03,7.403160000000000296e-02,7.656739999999999380e-02,4.830140000000000128e-02,7.198000000000000405e-04
-1.015000000000000060e-03,1.509099999999999981e-03,1.766915000000000013e-01,1.045499999999999988e-03,7.401480000000000559e-02,7.663689999999999392e-02,4.858649999999999775e-02,6.654999999999999674e-04
-9.844000000000000753e-04,1.767499999999999974e-03,1.767128000000000032e-01,9.970000000000000563e-04,7.400890000000000246e-02,7.666580000000000616e-02,4.864679999999999699e-02,6.463999999999999911e-04
-1.190300000000000039e-03,1.604100000000000014e-03,1.767403999999999920e-01,9.921999999999999396e-04,7.396999999999999409e-02,7.664740000000000442e-02,4.866820000000000174e-02,6.937000000000000024e-04
