0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.796799999999999915e-03,-1.508000000000000063e-04,1.741109999999999880e-01,1.098500000000000084e-03,7.292790000000000383e-02,7.654149999999999843e-02,4.874189999999999773e-02,7.870000000000000476e-04
-3.887600000000000170e-03,-1.872999999999999990e-04,1.740186999999999984e-01,1.017600000000000015e-03,7.288260000000000571e-02,7.652249999999999330e-02,4.859150000000000275e-02,8.444999999999999816e-04
-3.772800000000000199e-03,-1.262000000000000047e-04,1.740007000000000081e-01,1.059599999999999952e-03,7.290510000000000046e-02,7.647600000000000231e-02,4.855559999999999737e-02,7.728999999999999759e-04
-3.693399999999999895e-03,-1.700999999999999875e-04,1.740658999999999956e-01,9.787999999999999392e-04,7.285640000000000172e-02,7.650690000000000268e-02,4.850550000000000000e-02,7.873999999999999489e-04
-3.729699999999999856e-03,-1.359999999999999989e-04,1.740007000000000081e-01,8.109999999999999805e-04,7.276710000000000123e-02,7.650189999999999768e-02,4.877059999999999729e-02,7.942999999999999540e-04
-3.704100000000000101e-03,-3.053999999999999966e-04,1.739922999999999886e-01,1.013500000000000078e-03,7.291549999999999421e-02,7.653409999999999380e-02,4.869210000000000205e-02,7.841999999999999795e-04
-3.889999999999999795e-03,-3.236000000000000053e-04,1.740115999999999885e-01,1.102600000000000021e-03,7.303840000000000332e-02,7.651149999999999618e-02,4.857120000000000187e-02,8.270999999999999923e-04
-3.795399999999999989e-03,-1.497000000000000067e-04,1.740372000000000030e-01,1.038000000000000077e-03,7.304479999999999307e-02,7.646690000000000431e-02,4.847599999999999826e-02,7.883999999999999732e-04
-3.757799999999999942e-03,-3.261000000000000118e-04,1.740532999999999941e-01,9.963000000000000935e-04,7.289310000000000234e-02,7.654360000000000330e-02,4.858139999999999681e-02,7.596999999999999803e-04
